,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array4m.csv,Array4m,sync,cyclonedds,4003.0506958007813,3999.216890335083,3999.992160691155,10.75,11.175,10.68514814814815,0.0,999.2222222222223,999.2222222222223,87340.0,0.34984,0.3379,0.3377851851851852
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array16k.csv,Array16k,cpp_async,fastrtps,15.64101619720459,15.640335083007812,15.640201709888599,1.998,2.248,2.0072222222222216,0.0,999.5925925925926,999.5925925925926,93704.0,0.050188,0.04607,0.046845185185185184
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array1m.csv,Array1m,cpp_async,fastrtps,1000.1033464431764,1000.009440422058,1000.0145383764196,4.246,4.92,4.403148148148149,0.0,999.4814814814816,999.4814814814816,93496.0,0.15453,0.141,0.14090370370370373
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_sync_Array4k.csv,Array4k,sync,connextdds,3.9218765258789063,3.921519279479981,3.921519032231084,3.247,3.4967,3.11725925925926,0.0,999.5185185185184,999.5185185185184,90280.0,0.082985,0.07201,0.07348703703703705
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array32k.csv,Array32k,cpp_sync,cyclonedds,31.267469501495363,31.26502227783203,31.265168260644984,1.499,1.998,1.5816666666666668,0.0,999.4444444444445,999.4444444444445,88656.0,0.042467000000000005,0.03597,0.03615851851851851
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array32k.csv,Array32k,cpp_sync,fastrtps,31.268896961212157,31.26527976989746,31.26515858261673,1.4980000000000002,1.7480000000000002,1.4152592592592597,0.0,999.5185185185184,999.5185185185184,93664.0,0.036686,0.03102,0.0312162962962963
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array1m.csv,Array1m,cpp_sync,fastrtps,1000.0950291633608,1000.0110530853273,1000.0122878816393,2.747,2.997,2.7009629629629632,0.0,999.4444444444445,999.4444444444445,93728.0,0.08737,0.08304,0.0823025925925926
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array60k.csv,Array60k,cpp_sync,cyclonedds,58.614704036712645,58.60823249816895,58.6088741796988,1.499,1.7480000000000002,1.5908888888888892,0.0,999.4444444444445,999.4444444444445,88800.0,0.042465,0.03817,0.03762851851851852
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array16k.csv,Array16k,sync,cyclonedds,15.653488063812256,15.637700080871582,15.640398272761592,1.5,1.5,1.398148148148148,0.0,999.1851851851852,999.1851851851852,87128.0,0.040498,0.0365,0.03621444444444445
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_PointCloud8m.csv,PointCloud8m,cpp_async,fastrtps,6326.629879856109,6266.740440368652,6269.350126231158,42.23,42.623000000000005,42.3225925925926,5821.0,999.4814814814816,783.0370370370372,182064.0,10.61,10.59,10.59259259259259
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array60k.csv,Array60k,sync,cyclonedds,58.65763177871704,58.599846839904785,58.608801594486934,1.25,1.25,1.1944074074074071,0.0,999.1851851851852,999.1851851851852,87524.0,0.032204,0.030910000000000007,0.02975
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array8m.csv,Array8m,cpp_sync,fastrtps,8000.607050418854,8000.0269746780405,8000.000966495937,11.99,12.239999999999998,12.073333333333334,0.0,999.5925925925926,999.5925925925926,93624.0,0.46297,0.4576,0.4576777777777778
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_PointCloud512k.csv,PointCloud512k,cpp_sync,cyclonedds,500.50157299041746,500.4416074752808,500.440682693764,2.498,2.922,2.5715555555555563,0.0,999.4074074074074,999.4074074074074,88836.0,0.083996,0.07806,0.07840925925925925
0,./data/build_farm/raw/performance_test_results_FastRTPS_sync_PointCloud512k.csv,PointCloud512k,sync,fastrtps,500.8717018127442,500.3790254592896,500.4482604839184,2.75,3.175,2.7685185185185186,0.0,999.1481481481482,999.1481481481482,87288.0,0.092048,0.08345,0.0842811111111111
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array4k.csv,Array4k,cpp_sync,cyclonedds,3.9219252586364752,3.921515464782715,3.921510625768591,1.4980000000000002,1.7480000000000002,1.4522592592592594,0.0,999.5185185185184,999.5185185185184,88936.0,0.039891,0.03113,0.03195555555555556
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array60k.csv,Array60k,dynamic_cpp_async,fastrtps,58.61341457366943,58.60842227935791,58.608787571942365,1.998,2.248,2.1183703703703705,0.0,999.3333333333335,999.3333333333335,93764.0,0.055523,0.05103,0.051313333333333336
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array16k.csv,Array16k,async,connextdds,15.641340446472167,15.640294075012207,15.640282101101347,3.497,3.996,3.496481481481481,0.0,999.5555555555555,999.5555555555555,89888.0,0.093274,0.08753,0.08561259259259259
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array1k.csv,Array1k,cpp_sync,cyclonedds,0.9918744087219238,0.9918222427368164,0.9918529722425672,1.7480000000000002,1.7480000000000002,1.5723703703703706,0.0,999.5925925925926,999.6296296296297,88720.0,0.041781,0.03681,0.03540518518518518
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_PointCloud8m.csv,PointCloud8m,cpp_sync,cyclonedds,6399.079500770569,6368.639533996582,6350.029697276927,40.73,41.158,40.83074074074073,5547.0,999.4444444444445,793.2222222222223,167844.0,10.57,10.56,10.556666666666667
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array60k.csv,Array60k,cpp_sync,fastrtps,58.61321125030518,58.6091136932373,58.60893507356997,1.4980000000000002,1.6733,1.4245925925925929,0.0,999.5185185185184,999.5185185185184,93628.0,0.037589,0.03109,0.03177666666666666
